seq,name,term,lev,value,ProteinN,logFC,logCPM,FDR,PValue
TRINITY_DN299263_c0_g2,signal transduction,GO:0007165,2,8.66241578738287,cAMP-dependent protein kinase catalytic subunit gamma (PKA C-gamma) (EC 2.7.11.11),11.5140217237107,2.37326595653225,0.00199007295151279,0.000172965952813228
TRINITY_DN312745_c1_g2,signal transduction,GO:0007165,2,6.02560668479661,cAMP-dependent protein kinase catalytic subunit gamma (PKA C-gamma) (EC 2.7.11.11),9.57811394153458,2.90650194348033,0.0182909998002133,0.0024160853204034
TRINITY_DN111543_c0_g1,small molecule metabolic process,GO:0044281,2,5.30449282850044,Peroxisomal acyl-coenzyme A oxidase 1 (AOX 1) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX1),8.1412344734979,2.26341977851795,0.031935813591931,0.00496921783510854
TRINITY_DN172833_c0_g1,small molecule metabolic process,GO:0044281,2,-7.46754184728541,Gibberellin 2-beta-dioxygenase 8 (EC 1.14.11.13) (GA 2-oxidase 8) (Gibberellin 2-beta-hydroxylase 8) (Gibberellin 2-oxidase 8),-12.5378847527906,3.0798143220118,0.00540755173419525,0.000571330990979595
TRINITY_DN314170_c2_g1,small molecule metabolic process,GO:0044281,2,-5.32907263281672,Peroxisomal acyl-coenzyme A oxidase 1 (AOX 1) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX1),-7.61812443889094,2.91002242796644,0.0314373986911883,0.00484856432742997
TRINITY_DN314641_c0_g1,small molecule metabolic process,GO:0044281,2,6.73885597275749,Peroxisomal acyl-coenzyme A oxidase 1 (AOX) (EC 1.3.3.6) (Palmitoyl-CoA oxidase) [Cleaved into: Peroxisomal acyl-CoA oxidase 1, A chain; Peroxisomal acyl-CoA oxidase 1, B chain; Peroxisomal acyl-CoA oxidase 1, C chain],12.4207438449318,3.67127014168805,0.0100949939966436,0.00118400091139955
TRINITY_DN45784_c0_g1,small molecule metabolic process,GO:0044281,2,7.43941612002663,Nitrilase homolog 2 (EC 3.5.-.-),10.0074037273555,2.0999088600841,0.00554484537920829,0.00058762820173839
TRINITY_DN293826_c5_g4,snoRNA metabolic process,GO:0031126;GO:0043144;GO:0016074,3,6.40918485623508,H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1),9.70209622336566,2.01498039492376,0.0131327389400857,0.00164636598021107
TRINITY_DN310729_c0_g1,snoRNA metabolic process,GO:0031126;GO:0043144;GO:0016074,3,5.0055594372661,H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp-140-associated protein of 57 kDa homolog) (AtNAP57) (Nucleolar protein NAP57 homolog),9.19871425816083,3.54997827673309,0.0406633949636967,0.00670059173876748
TRINITY_DN292331_c0_g1,spliceosomal snRNP assembly,GO:0000387,4,20.9033488667807,U4/U6.U5 tri-snRNP-associated protein 1 (SNU66 homolog) (hSnu66) (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (hSART-1) (U4/U6.U5 tri-snRNP-associated 110 kDa protein) (allergen Hom s 1),19.9484273039928,7.13283875355563,2.37151070432478e-08,8.35200861943137e-10
TRINITY_DN312090_c4_g1,sulfur compound metabolic process,GO:0000103;GO:0006790,3,33.0585072634167,Sulfite reductase [NADPH] flavoprotein component (EC 1.8.1.2),22.7068357769775,11.0398805156114,1.18268473397764e-12,4.39412812006147e-15
TRINITY_DN252333_c0_g1,transmembrane transport,GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0015711;GO:0015849;GO:0006820;GO:0098656;GO:1903825;GO:0034220;GO:0055085,5,-5.39374173533767,Amino acid permease 6 (Amino acid transporter AAP6),-4.10398329184335,10.3933854325209,0.0299288839967868,0.00454493553424549
TRINITY_DN292396_c0_g1,transmembrane transport,GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0015711;GO:0015849;GO:0006820;GO:0098656;GO:1903825;GO:0034220;GO:0055085,5,-13.1036496742437,Amino acid permease 2 (Amino acid transporter AAP2),-6.01382923314128,8.1544948037559,3.56323643658011e-05,2.03777980379541e-06
TRINITY_DN292396_c0_g2,transmembrane transport,GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0015711;GO:0015849;GO:0006820;GO:0098656;GO:1903825;GO:0034220;GO:0055085,5,-7.12614930081174,Probable amino acid permease 7 (Amino acid transporter AAP7),-9.97372758361215,2.78735859038851,0.00727423335120206,0.000803808661102134
TRINITY_DN292396_c0_g3,transmembrane transport,GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0015711;GO:0015849;GO:0006820;GO:0098656;GO:1903825;GO:0034220;GO:0055085,5,-6.29945975211746,Amino acid permease 5 (Amino acid transporter AAP5),-8.40494498101468,3.29054768320728,0.0143596831803775,0.00183729710482375
TRINITY_DN292396_c0_g4,transmembrane transport,GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0015711;GO:0015849;GO:0006820;GO:0098656;GO:1903825;GO:0034220;GO:0055085,5,-5.9081366101307,Amino acid permease 2 (Amino acid transporter AAP2),-9.31746425231106,1.96182293450054,0.0201193174649995,0.00271724546053952
TRINITY_DN312007_c1_g4,tRNA processing,GO:0008033;GO:0006399,3,7.90535197410068,Adenylyltransferase and sulfurtransferase MOCS3-2 (Molybdenum cofactor synthesis protein 3-2) [Includes: Molybdopterin-synthase adenylyltransferase 2 (EC 2.7.7.80) (Adenylyltransferase MOCS3-2) (Sulfur carrier protein MOCS2A adenylyltransferase 2); Molybdopterin-synthase sulfurtransferase 2 (EC 2.8.1.11) (Sulfur carrier protein MOCS2A sulfurtransferase 2) (Sulfurtransferase MOCS3-2)],9.71959405757797,1.91057342003359,0.00371767600199468,0.000368764630892525
TRINITY_DN311468_c0_g1,ubiquitin-dependent protein catabolic process,GO:0006511;GO:0019941;GO:0043632;GO:0051603,6,27.7603500465939,E3 ubiquitin-protein ligase RNF149 (EC 2.3.2.27) (DNA polymerase-transactivated protein 2) (RING finger protein 149) (RING-type E3 ubiquitin transferase RNF149),20.2051843918467,9.48197743917277,4.53254956583416e-11,8.78684891599514e-13
